,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8,0.7716977596282959,0.010771465141508285,0.03390417098999023,0.001354198813309083,0.5,0.5,100,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7112476321322259,0.7180910302046254,0.7086060618694238,0.7288053447844576,0.7678842869007882,0.7269268711783041,0.021636086717620483,58
40,0.4806196689605713,0.00922893152310144,0.0198000431060791,0.0022275071705906064,0.75,0.75,50,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7125408522242345,0.7155462228605924,0.6973078045526557,0.7143411781872759,0.7538719905557384,0.7187216096760994,0.01877004714956075,59
5,0.4045100212097168,0.029752736349076065,0.019007015228271484,0.0008324936523157589,0.5,0.5,50,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7273777555735965,0.6814255084410582,0.6825622237972151,0.7456563203535396,0.7486901832959847,0.7171423982922788,0.029612678762264,60
43,1.002028799057007,0.05258137345925351,0.041016244888305665,0.009355275046927356,0.75,0.75,100,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.6955312350381981,0.7143674930785403,0.6967163136829817,0.7127699491369965,0.7451799267651836,0.7129129835403801,0.01793180959843433,61
31,0.38817582130432127,0.014591461539245799,0.02000594139099121,0.004083288138396574,0.75,0.5,50,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7101677803451363,0.6947480172359958,0.7005101934461768,0.7178067414325022,0.7328705227252545,0.711220651037013,0.013410918191206796,62
14,0.49162683486938474,0.015054036187396666,0.018801212310791016,0.0007464172097073517,0.5,0.75,50,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7230739607402318,0.7236412081850163,0.657909822396398,0.7264967064120735,0.7049477901577004,0.7072138975782841,0.025804076911116976,63
16,0.947533655166626,0.007165667097890219,0.03430585861206055,0.001158584524666434,0.5,0.75,100,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.69318418368409,0.7114089593871645,0.6860955348953556,0.7041946343700493,0.7410741802871932,0.7071914985247705,0.019058063095712723,64
13,0.49672584533691405,0.014526610291493144,0.020106172561645506,0.0020068976400936557,0.5,0.75,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6912716750973168,0.7164335227627552,0.6670714166597181,0.7007916076044359,0.7290886392009988,0.700931372265045,0.021321229929267625,65
25,1.0926832675933837,0.02088503373982376,0.03651957511901856,0.0015288428294555625,0.5,1.0,100,2,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.6781755448697933,0.697821041237328,0.6896496914867005,0.7099948928541648,0.7253250382628409,0.7001932417421655,0.016304921488104914,66
28,0.08302536010742187,0.0030368155315673813,0.005801248550415039,0.00040274871159571717,0.75,0.5,10,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.6591649493120173,0.6801192780865548,0.6789507420995581,0.7019224756107729,0.7774852564002109,0.6995285403018228,0.041261035438521394,67
22,0.558238935470581,0.020987891046397016,0.019305419921875,0.0011723137240885187,0.5,1.0,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6947245987635047,0.7044562751098066,0.6620919494705244,0.7058544567664471,0.7179310380852386,0.6970116636391043,0.01895180498433218,68
