,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__max_iter,param_logistic__penalty,param_logistic__solver,param_logistic__tol,param_pca__n_components,param_logistic__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3983,0.02460627555847168,0.0031517215687574714,0.0021990299224853515,0.0004049352862512556,100,1000,elasticnet,saga,0.01,0.95,1,"{'logistic__C': 100, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377047815316722,0.8345016549053892,0.8471660551988661,0.8582662803301926,0.850887227785352,0.8457051999502943,0.008675187229070094,60
2948,0.023499107360839842,0.0025019691566118426,0.005421257019042969,0.004538286475881004,1,1000,elasticnet,saga,0.01,0.95,0.2,"{'logistic__C': 1, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377724348966467,0.834402776910427,0.8472859167847911,0.8580369799049445,0.8510230412820795,0.8457042299557778,0.00864319873952773,61
1118,0.032665443420410153,0.0037420659691770634,0.0028035640716552734,0.0007510185393076093,1,1000,l2,sag,0.01,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376943733216761,0.8342986948104665,0.8471764779454682,0.8582767030767948,0.8510700536463313,0.8457032605601473,0.008755234879214875,62
1433,0.03186197280883789,0.003962696226879293,0.0031085491180419924,0.0008028030933634785,100,10000,l2,sag,0.01,0.95,,"{'logistic__C': 100, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377984554216367,0.8342310414454922,0.8473745101309097,0.8582558575835906,0.8508558862091841,0.8457031501581627,0.00872935362866439,63
4403,0.03010549545288086,0.004566422576081838,0.0031994342803955077,0.00039922356632404943,1000,10000,elasticnet,saga,0.01,0.95,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377360061616603,0.8343507358604467,0.8473015509046944,0.8581724756107729,0.8509499109376877,0.8457021358950524,0.008693907632032094,64
3008,0.02496471405029297,0.0044692403732509295,0.005541372299194336,0.0013909950968724499,1,10000,elasticnet,saga,0.01,0.95,0.5,"{'logistic__C': 1, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376943733216761,0.8343871645954329,0.8473171850245976,0.8579744434253315,0.8511327367986669,0.845701180633141,0.008658662418215408,65
4268,0.025657272338867186,0.004982686338428826,0.002325582504272461,0.0005878796782191757,1000,10000,elasticnet,saga,0.01,0.95,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8375590665917275,0.8344756343803993,0.8472598599182857,0.8581516301175686,0.8510596064542753,0.8457011594924513,0.008700147245793158,66
3711,0.02371697425842285,0.004588944263836749,0.002417182922363281,0.0005915360041994709,100,1000,elasticnet,saga,0.01,0.85,0.1,"{'logistic__C': 100, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377828431066425,0.8339760403005891,0.8476663470357709,0.8565621612607354,0.8525169897460813,0.8457008762899638,0.008584369721598779,67
3321,0.02515416145324707,0.0019279509169503998,0.0026024341583251952,0.0004915366071187738,10,10000,elasticnet,saga,0.01,0.85,0.1,"{'logistic__C': 10, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.83765794458669,0.8340905306105455,0.8476819811556742,0.8566455432335529,0.8524281886136054,0.8457008376400136,0.008584359257003385,68
3488,0.026583433151245117,0.004005615840400012,0.003213930130004883,0.000506494835793788,10,1000,elasticnet,saga,0.01,0.95,0.9,"{'logistic__C': 10, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377412102666583,0.8343715522804387,0.8472807054114901,0.8582662803301926,0.8508402154211002,0.845699992741976,0.008700665575280228,69
3998,0.024498701095581055,0.005609380877127485,0.0026000022888183595,0.000808764309486594,100,10000,elasticnet,saga,0.01,0.95,1,"{'logistic__C': 100, 'logistic__l1_ratio': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377203938466663,0.8343351235454527,0.8474057783707163,0.8582037438505795,0.8508297682290442,0.8456989615684918,0.00869945214381187,70
4101,0.020413637161254883,0.002165263151549806,0.002604246139526367,0.0004963401850686867,1000,100,elasticnet,saga,0.01,0.85,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377308020566623,0.8339708361955911,0.8477132493954808,0.8565777953806386,0.8525013189579971,0.845698800397274,0.008599057358285004,71
4373,0.02843585014343262,0.00512048906317614,0.0032059192657470704,0.0009763377762743435,1000,100,elasticnet,saga,0.01,0.95,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8375330460667374,0.8344183892254211,0.8475360627032436,0.8580838822646544,0.8509185693615199,0.8456979899243153,0.008694124342234403,72
1471,0.05982542037963867,0.011038067945072122,0.004008340835571289,0.0013252495155924584,1000,100,l2,sag,0.001,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377776390016445,0.8340020608255794,0.8476507129158676,0.8565934295005421,0.8524595301897733,0.8456966744866813,0.008576349631065473,73
1473,0.04653100967407227,0.009663582772125303,0.003319978713989258,0.001068573900074233,1000,100,l2,sag,0.001,0.95,,"{'logistic__C': 1000, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376527404816918,0.8344027769104269,0.8472807054114901,0.8582037438505794,0.8509394637456318,0.8456958860799639,0.008702640643959767,74
2908,0.01915578842163086,0.003156262698807879,0.002902698516845703,0.002857721495750516,1,1000,elasticnet,saga,0.1,0.95,0.1,"{'logistic__C': 1, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8386519286413123,0.8323627677512022,0.8470097139998332,0.8585424831151505,0.8519110526068355,0.8456955892228667,0.00930353561254981,75
3463,0.021349382400512696,0.0036007175310579166,0.002706003189086914,0.00040182321814736025,10,10000,elasticnet,saga,0.1,0.95,0.8,"{'logistic__C': 10, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8368773288369866,0.8338355294656425,0.8470983073459517,0.8592772867506047,0.8513886930040379,0.8456954290806447,0.009351623282413186,76
3688,0.019197559356689452,0.003530775374688858,0.003006315231323242,0.0008887074791581694,100,10000,elasticnet,saga,0.1,0.95,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8373248818668164,0.8351885967651284,0.8466136496289501,0.856994705244726,0.8523550582692138,0.845695378354967,0.00840627167880254,77
3728,0.029462766647338868,0.00301644451350267,0.0025014877319335938,0.00044716521587061275,100,10000,elasticnet,saga,0.01,0.95,0.1,"{'logistic__C': 100, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377620266866505,0.8343299194404546,0.8472129575585758,0.8581359959976652,0.8510334884741354,0.8456948776314963,0.008691135223806353,78
3068,0.026273775100708007,0.0025851262439445014,0.002918720245361328,0.001766487096710143,1,100,elasticnet,saga,0.01,0.95,0.9,"{'logistic__C': 1, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376059035367098,0.8346733903703242,0.8472963395313933,0.857838947719503,0.8510596064542751,0.845694837522441,0.00855252146688281,79
4368,0.036555147171020506,0.0032497688957020964,0.002613687515258789,0.0005868276765347332,1000,100,elasticnet,saga,0.001,0.95,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376839651116801,0.834413185120423,0.8472598599182858,0.8581620528641709,0.8509499109376877,0.8456937947904495,0.008682698916134244,80
4131,0.02544569969177246,0.0037455563602896416,0.0025080204010009765,0.0006411799070479036,1000,10000,elasticnet,saga,0.01,0.85,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377151897416681,0.8340905306105456,0.8475673309430501,0.8565413157675311,0.852553554918277,0.8456935843962144,0.008561881055076749,81
4191,0.023367929458618163,0.004652212107050649,0.002203035354614258,0.00040565261518215776,1000,100,elasticnet,saga,0.01,0.85,0.5,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377516184766544,0.8340228772455712,0.8478070541149003,0.8565569498874344,0.8523289402890738,0.8456934880027267,0.008553217405042425,82
3563,0.02999701499938965,0.002543620698987003,0.003122425079345703,0.0007330533902484357,10,100,elasticnet,saga,0.01,0.95,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376891692166781,0.834418389225421,0.8472077461852748,0.858182898357375,0.8509655817257716,0.8456927569421042,0.008686429531967936,83
2888,0.03045620918273926,0.003076402838762815,0.0027240753173828126,0.0007459030258082101,1,100,elasticnet,saga,0.01,0.95,0.1,"{'logistic__C': 1, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376787610066821,0.8345068590103873,0.8472546485449844,0.85806303677145,0.8509603581297438,0.8456927326926496,0.00863202634491228,84
4136,0.01960129737854004,0.004824840830675408,0.003009939193725586,0.0005550807186301806,1000,10000,elasticnet,saga,0.1,0.85,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8374497803867691,0.8349335956202251,0.8471764779454682,0.8566611773534563,0.852240139156598,0.8456922340925035,0.008355622079460317,85
4238,0.027679300308227538,0.003645143600094054,0.002454996109008789,0.0009446487102799532,1000,100,elasticnet,saga,0.01,0.95,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.837663148691688,0.834402776910427,0.8472911281580923,0.8582558575835904,0.8508454390171282,0.8456916700721852,0.008704879926832691,86
3486,0.01904125213623047,0.002784715055567938,0.002717399597167969,0.0011316571107018074,10,1000,elasticnet,saga,0.01,0.85,0.9,"{'logistic__C': 10, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377568225816523,0.8339448156706011,0.8475412740765448,0.8565621612607354,0.8526528032428083,0.8456915753664683,0.008613900181191169,87
3813,0.0435727596282959,0.004004445643085021,0.002904796600341797,0.00048729684157979713,100,10000,elasticnet,saga,0.001,0.95,0.5,"{'logistic__C': 100, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837668352796686,0.8343975728054288,0.8472442257983823,0.8581724756107729,0.8509708053217997,0.8456906864666139,0.008694601238649066,88
3501,0.023581743240356445,0.004210257289823995,0.0028085708618164062,0.000233545912606649,10,10000,elasticnet,saga,0.01,0.85,0.9,"{'logistic__C': 10, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8378192718416286,0.8339812444055872,0.8475985991828567,0.856483990661219,0.8525692257063608,0.8456904663595305,0.00856177609821185,89
4313,0.031016778945922852,0.0017912425605138037,0.003414440155029297,0.0010581277132370999,1000,10000,elasticnet,saga,0.01,0.95,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376735569016841,0.8343038989154645,0.8472494371716836,0.8583183940632035,0.8509028985734359,0.8456896371250944,0.008752018620207781,90
4143,0.04046363830566406,0.0015214849133904312,0.002211856842041016,0.00025758990442304163,1000,100,elasticnet,saga,0.001,0.95,0.2,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.83765794458669,0.834407981015425,0.8472859167847911,0.858177686984074,0.8509185693615199,0.8456896197464999,0.008690512987991499,91
3426,0.024646949768066407,0.0020050359266579917,0.0026169776916503905,0.0007522467998985389,10,100,elasticnet,saga,0.01,0.85,0.8,"{'logistic__C': 10, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377047815316723,0.8339239992506088,0.8476559242891687,0.8566455432335529,0.8525169897460809,0.8456894476102168,0.008633644200938661,92
3871,0.035362529754638675,0.004125412619162419,0.003509044647216797,0.0007313592722728985,100,100,elasticnet,saga,0.001,0.85,0.9,"{'logistic__C': 100, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616603,0.8339916526155832,0.8476559242891686,0.8566090636204453,0.8524543065937453,0.8456893906561206,0.008590273569597181,93
4343,0.026232290267944335,0.004921288122155057,0.002317953109741211,0.00040950053332594177,1000,1000,elasticnet,saga,0.01,0.95,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377047815316722,0.8343663481754409,0.847275494038189,0.8581516301175686,0.8509446873416597,0.8456885882409061,0.008687998046227574,94
3633,0.026876544952392577,0.0030154256418915247,0.002803611755371094,0.0003977362849815611,100,10000,elasticnet,saga,0.001,0.95,0,"{'logistic__C': 100, 'logistic__l1_ratio': 0, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837689169216678,0.8344392056454131,0.8472598599182858,0.8581203618777621,0.8509342401496038,0.8456885673615485,0.00866110925796657,95
3361,0.031076908111572266,0.00458218012038201,0.0032114505767822264,0.0008195768462800383,10,10000,elasticnet,saga,0.001,0.85,0.2,"{'logistic__C': 10, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377776390016445,0.8339916526155831,0.8476246560493621,0.8566142749937464,0.8524334122096333,0.8456883269739939,0.008579196471664123,96
4203,0.031591272354125975,0.005437455704423216,0.002008199691772461,9.755953082120524e-06,1000,1000,elasticnet,saga,0.001,0.95,0.5,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376787610066821,0.8344183892254209,0.8472650712915868,0.8581307846243642,0.8509446873416597,0.8456875386979428,0.008672886948111592,97
3413,0.026886129379272462,0.003847772190396973,0.0024161338806152344,0.0007374577943566026,10,10000,elasticnet,saga,0.01,0.95,0.5,"{'logistic__C': 10, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8378192718416287,0.8342986948104665,0.8474214124906194,0.8579900775452347,0.8509081221694639,0.8456875157714826,0.008639776161614666,98
2943,0.03438935279846191,0.004978378727659637,0.005247735977172851,0.003246608441688158,1,1000,elasticnet,saga,0.001,0.95,0.2,"{'logistic__C': 1, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837673556901684,0.8344860425903953,0.8472338030517802,0.8580369799049445,0.8510021468979675,0.8456865058693543,0.008635300873060603,99
